         SolutionId            SourceId          Description
8022076041857990769 3964410365038586112 SDSSJ111032.83+114119.9
8022076041857990769 5175456933372606464 SDSSJ023600.63-091728.5
8022076041857990769 2499055755157158144 2MASSJ02490670+0057584
8022076041857990769 3075450231819675392 SDSSJ084929.52+003345.9
8022076041857990769 749730212744762496 SDSSJ102947.77+343753.1
8022076041857990769 3816595693997467392 SDSSJ105906.83+055053.8
8022076041857990769 1567468552562163840 SDSSJ124832.42+492831.1
8022076041857990769 1459644017070391552 SDSSJ130843.10+263426.3
8022076041857990769 4016521508183827840 SDSSJ121706.77+330741.3
8022076041857990769 3245611815270956160 SDSSJ040632.45-043826.5
8022076041857990769 909777255587584000 SDSSJ083915.10+362734.6
8022076041857990769 1051635008852662272 2MASSJ10170283+6105280
8022076041857990769 2500510752638586112 2MASSJ02314004+0022348
8022076041857990769 1373514357825022080 2MASSJ15563708+3750536
8022076041857990769 1038256563682386304 SDSSJ092330.35+583853.8
8022076041857990769 602042951910006912 SDSSJ084628.58+121124.5
8022076041857990769 1586896270188978560 2MASSJ14530350+4543309
8022076041857990769 669120101870292992 SDSSJ080130.45+180810.8
8022076041857990769 717147422606577664 SDSSJ085213.81+362244.7
8022076041857990769 3844856475728414208 2MASSJ09300472+0258475
8022076041857990769 1632589121583234304 SDSSJ172328.66+640623.3
8022076041857990769 3848051793955828352 SDSSJ094226.85+031320.1
8022076041857990769 3848176970777474560 SDSSJ094219.32+035559.8
8022076041857990769 3860739333506767104 SDSSJ101305.99+040129.5
8022076041857990769 824457146138433280 SDSSJ093434.60+461746.7
8022076041857990769 867440526001145600 SDSSJ073936.50+234718.6
8022076041857990769 1024649179575741952 SDSSJ092917.96+545827.7
8022076041857990769 4414496751244724480 SDSSJ152428.66-020915.4
8022076041857990769 719247764693914112 SDSSJ090208.60+383116.7
8022076041857990769 1665819562724233728 SDSSJ134124.14+641300.1
8022076041857990769 763733833354223872 SDSSJ111026.66+371349.3
8022076041857990769 3947773070484966912 SDSSJ123027.17+181707.6
8022076041857990769 658220333866527232 SDSSJ084229.79+164658.1
8022076041857990769 781271593573195264 2MASSJ10473158+4357374
8022076041857990769 920206230751181184 2MASSJ07460101+3852131
8022076041857990769 605121279523593728 SDSSJ085249.99+123734.3
8022076041857990769 703979430833811968 SDSSJ082941.13+265248.5
8022076041857990769 584178155699686784 SDSSJ090400.53+073014.0
8022076041857990769 4450820664056850688 SDSSJ160122.63+070354.0
8022076041857990769 3263457301306569856 SDSSJ034041.05-004930.2
8022076041857990769 1052118656529846400 SDSSJ101749.86+624452.3
8022076041857990769 587204565750013056 SDSSJ092444.79+074741.0
8022076041857990769 738072468912505088 SDSSJ105425.14+332315.2
8022076041857990769 761325078255805824 SDSSJ110443.29+340238.3
8022076041857990769 2471411352775365120 SDSSJ011352.27-100644.4
8022076041857990769 874405588565589888 SDSSJ080059.79+264601.6
8022076041857990769 4033488694882659712 SDSSJ115742.27+375437.4
8022076041857990769 673453689512475648 SDSSJ075443.08+202909.2
8022076041857990769 929636359730429696 2MASSJ08145422+4647142
8022076041857990769 909382977590094976 SDSSJ081614.39+400512.9
8022076041857990769 3817192320789559296 SDSSJ111152.53+060533.3
8022076041857990769 1478953537198414976 SDSSJ141400.29+332921.3
8022076041857990769 3651785051387396352 2MASSJ14442947+0048532
8022076041857990769 874988398447902848 SDSSJ074819.45+265716.8
8022076041857990769 2546830394377008640 SDSSJ002443.36+003045.2
8022076041857990769 920195746736169856 2MASSJ07444307+3835093
8022076041857990769 746738480259813760 2MASSJ10043570+3309113
8022076041857990769 829863307372070912 2MASSJ10261349+4357248
8022076041857990769 837483163470867584 SDSSJ104916.04+525107.4
8022076041857990769 774945901314733568 SDSSJ105139.48+370444.8
8022076041857990769 616861173195830656 SDSSJ095616.23+160047.8
8022076041857990769 656098826180222464 2MASSJ08241039+1719354
8022076041857990769 5180626527809316608 2MASSJ02505149-0716598
8022076041857990769 898989294173066368 2MASSJ07285709+3801508
8022076041857990769 874317799433437824 2MASSJ07590523+2637509
8022076041857990769 1375174311144709632 2MASSJ15280032+3610450
8022076041857990769 1300313443492851712 SDSSJ164758.47+250429.0
8022076041857990769 661177298590626176 2MASSJ08454030+1951520
8022076041857990769 910418305226774016 2MASSJ08421866+3817049
8022076041857990769 734884469307301760 SDSSJ104715.87+300144.4
8022076041857990769 775025817771129600 SDSSJ104858.45+373054.5
8022076041857990769 763115770380356736 SDSSJ110215.58+365556.2
8022076041857990769 1373180312448507520 SDSSJ155849.64+363421.4
8022076041857990769 1420851975533225856 SDSSJ172402.24+564414.2
8022076041857990769 1438945607599244032 SDSSJ173031.68+610630.9
8022076041857990769 3950353997936144640 SDSSJ121716.58+191457.0
8022076041857990769 1059202225832204928 2MASSJ10583192+6604186
8022076041857990769 733632915837416960 SDSSJ110350.93+305047.4
8022076041857990769 4409789123490908160 SDSSJ160516.53+000705.2
8022076041857990769 1579175538193724928 SDSSJ130312.04+595505.5
8022076041857990769 1013416087750651520 SDSSJ084755.35+455145.3
8022076041857990769 1020444410887969920 SDSSJ093803.69+525408.7
8022076041857990769 3265388597775763968 SDSSJ031348.43-004248.9
8022076041857990769 3856031194651064320 SDSSJ103119.93+024001.3
8022076041857990769 3925714668207699840 SDSSJ120756.67+171109.3
8022076041857990769 903265329252306560 SDSSJ082421.67+335024.8
8022076041857990769 3945458186189826560 2MASSJ12181955+1524147
8022076041857990769 586857085715613440 SDSSJ092016.98+073434.2
8022076041857990769 3243954919967332608 2MASSJ03395703-0704352
8022076041857990769 1478447212093788160 SDSSJ140924.99+324612.3
8022076041857990769 1572417591836954624 SDSSJ122303.60+534222.7
8022076041857990769 718072180606635648 2MASSJ08462386+3659171
8022076041857990769 909488500642352896 SDSSJ081346.51+401000.6
8022076041857990769 1206410791090664192 2MASSJ16081662+2214073
8022076041857990769 2545132958877985664 SDSSJ001822.94-004805.2
8022076041857990769 3097651291436928896 2MASSJ08053900+0649150
8022076041857990769 822825578255554944 SDSSJ100601.65+475754.4
8022076041857990769 4025430232428508416 SDSSJ112956.69+325000.0
8022076041857990769 597163662901780608 2MASSJ08485861+0841320
8022076041857990769 763128281620151296 SDSSJ110235.52+370947.1
8022076041857990769 922151777921559040 SDSSJ075918.71+404557.7
8022076041857990769 669834165953185024 2MASSJ08112283+2015198
8022076041857990769 1037045829581845248 SDSSJ084931.11+564128.8
8022076041857990769 3859964246528556032 SDSSJ101424.81+033823.0
8022076041857990769 654992305165452672 SDSSJ080059.89+150640.2
8022076041857990769 677790678767569920 2MASSJ08145100+2430578
8022076041857990769 854176704919168640 SDSSJ105109.07+571240.3
8022076041857990769 4001867148489750912 SDSSJ120814.48+234954.6
8022076041857990769 1037092288244774784 SDSSJ085116.37+571618.2
8022076041857990769 1025662349476001920 SDSSJ094239.07+582036.5
8022076041857990769 1025592942805621888 SDSSJ094352.76+575846.9
8022076041857990769 665202095263292416 SDSSJ083829.06+215401.3
8022076041857990769 579036598812421376 SDSSJ091005.46+033113.2
8022076041857990769 803882500442828288 SDSSJ100659.10+413114.3
8022076041857990769 4415240570860463360 SDSSJ152128.50-020144.9
8022076041857990769 1265202846056834304 SDSSJ151351.96+261139.8
8022076041857990769 2778275981411659904 SDSSJ005704.57+152404.5
8022076041857990769 907336649011238016 SDSSJ080345.02+371953.6
8022076041857990769 577083114539727104 2MASSJ09062287+0148212
8022076041857990769 1323121884498463744 SDSSJ160620.98+324524.4
8022076041857990769 2471141289526089984 2MASSJ01201192-0946021
8022076041857990769 930121347437924224 SDSSJ082152.14+460918.5
8022076041857990769 630054831692418944 SDSSJ100734.22+225558.5
8022076041857990769 750308796379416192 2MASSJ10423921+3444324
8022076041857990769 857430572140943616 2MASSJ11143532+5808299
8022076041857990769 1559228365746156672 SDSSJ133834.29+515500.9
8022076041857990769 3656050538028470144 SDSSJ143453.12+023616.7
8022076041857990769 1507855780883346432 SDSSJ141806.50+484420.4
8022076041857990769 2508849070866005376 2MASSJ01395776-0106069
8022076041857990769 591393357159263104 SDSSJ090305.09+091720.3
8022076041857990769 753386432504626560 SDSSJ101524.76+351605.8
8022076041857990769 3887591228523127296 SDSSJ102139.02+150217.0
8022076041857990769 799874780559177728 SDSSJ094623.91+380416.0
8022076041857990769 860973507843464320 SDSSJ111910.57+602643.8
8022076041857990769 652513116900694912 SDSSJ082652.22+150146.4
8022076041857990769 657460330814007936 SDSSJ081327.65+184047.6
8022076041857990769 3865846741111256064 SDSSJ105349.34+075958.7
8022076041857990769 2461984414956631040 SDSSJ021333.95-092838.7
8022076041857990769 2769409790227733888 2MASSJ00151021+1602448
8022076041857990769 720130913050404224 SDSSJ090049.21+394929.5
8022076041857990769 585376554656831104 SDSSJ090153.85+085952.4
8022076041857990769 901222853260739840 2MASSJ08140917+3201127
8022076041857990769 1601199026682369792 SDSSJ153528.75+553645.2
8022076041857990769 839400883548415488 SDSSJ112259.23+515601.6
8022076041857990769 3709446189927037056 2MASSJ12533184+0659335
8022076041857990769 926197293517382656 SDSSJ075808.78+442517.3
8022076041857990769 919108948212383488 SDSSJ074728.67+371036.4
8022076041857990769 1286929569484561024 2MASSJ14311480+3151302
8022076041857990769 2653895820168351232 SDSSJ223911.16-002505.6
8022076041857990769 679756334978070656 2MASSJ08293324+2626291
8022076041857990769 799938625250256512 SDSSJ094436.59+382224.2
8022076041857990769 737579750264530816 SDSSJ104746.04+322150.5
8022076041857990769 1677886011349020800 SDSSJ131108.61+643245.9
8022076041857990769 1026780518442198912 2MASSJ09332261+5953535
8022076041857990769 1026672865086985984 2MASSJ09303249+5925037
8022076041857990769 826395894374089984 2MASSJ09405720+5052051
8022076041857990769 1306159340659351552 SDSSJ165301.94+253009.1
8022076041857990769 926614695619262720 2MASSJ07514968+4628141
8022076041857990769 3842559905173656704 SDSSJ091713.09+001150.8
8022076041857990769 4023397407227696256 SDSSJ112115.01+311145.6
8022076041857990769 3856520855282673408 2MASSJ10205908+0214322
8022076041857990769 1050428745812485376 SDSSJ100235.39+612907.1
8022076041857990769 661177302885016832 2MASSJ08454030+1951520
8022076041857990769 2474815303335767552 SDSSJ010639.58-085331.2
8022076041857990769 4464934407627884800 2MASSJ16232185+1530393
8022076041857990769 837373899502721920 SDSSJ105921.99+531030.3
8022076041857990769 882546681894448640 SDSSJ075027.09+344221.7
8022076041857990769 2543608348566403584 SDSSJ003129.08+000206.9
8022076041857990769 605473329402516864 SDSSJ085658.21+125642.4
8022076041857990769 3851012263372703488 SDSSJ093430.29+035220.9
8022076041857990769 1020400391769015936 2MASSJ09403280+5241427
8022076041857990769 1063686790164741504 2MASSJ09560403+6355486
8022076041857990769 736251097836228608 SDSSJ104157.89+315905.0
8022076041857990769 654938192875051008 SDSSJ080553.45+154716.5
8022076041857990769 2780301934665718016 SDSSJ002745.14+145925.7
8022076041857990769 873915034580989056 2MASSJ07532306+2546085
8022076041857990769 688619974948290048 SDSSJ091122.09+253947.1
8022076041857990769 815307972443272064 2MASSJ09144167+3953066
8022076041857990769 824442715047115904 SDSSJ093400.45+455559.7
8022076041857990769 583444231688750464 2MASSJ09015319+0604038
8022076041857990769 1557241788754184960 SDSSJ130357.29+505739.8
8022076041857990769 724122827451868928 SDSSJ103827.92+242535.5
8022076041857990769 827903702773378176 SDSSJ094414.74+511645.7
8022076041857990769 3842753075622987136 SDSSJ090639.65-003448.4
8022076041857990769 577502539571264640 2MASSJ09064083+0259277
8022076041857990769 702298140116132096 SDSSJ091856.10+334517.8
8022076041857990769 763115976538839040 SDSSJ110217.96+365758.2
8022076041857990769 1479517350440186752 SDSSJ142504.67+333013.3
8022076041857990769 2498092239373528064 SDSSJ025139.85-002906.9
8022076041857990769 923093062954736000 SDSSJ075755.20+435545.9
8022076041857990769 732908337674925312 SDSSJ110711.11+303232.2
8022076041857990769 1514317232761512704 SDSSJ125118.95+335807.5
8022076041857990769 1617268698358681728 SDSSJ144309.86+593458.4
8022076041857990769 854549134417478528 SDSSJ104939.55+584155.9
8022076041857990769 782670069284020096 SDSSJ105641.70+444421.6
8022076041857990769 1539289718809276800 SDSSJ121030.09+445801.3
8022076041857990769 1505349822084816640 SDSSJ140656.70+435111.6
8022076041857990769 711235078003510016 2MASSJ08382475+3407021
8022076041857990769 798287090065137152 SDSSJ092703.91+343821.7
8022076041857990769 3889865160302592896 SDSSJ103513.59+171758.1
8022076041857990769 703304193255103616 SDSSJ084729.28+270813.1
8022076041857990769 583137296145987456 SDSSJ085007.21+063646.8
8022076041857990769 3880222267233913344 SDSSJ100234.50+104550.1
8022076041857990769 762548765977837824 SDSSJ105516.15+353113.1
8022076041857990769 5180430196264337152 SDSSJ025559.57-072643.0
8022076041857990769 3844963334512199808 SDSSJ091709.43+013157.1
8022076041857990769 2651462772735859200 SDSSJ230927.76+004520.0
8022076041857990769 874560692720587520 SDSSJ075428.30+264922.3
8022076041857990769 3663454340091855232 SDSSJ133840.10+010932.6
8022076041857990769 811231704882115456 SDSSJ092753.63+373417.6
8022076041857990769 786693530222602880 SDSSJ115718.51+482219.2
8022076041857990769 1527365824443495296 SDSSJ130125.57+410001.9
8022076041857990769 1069866286030837760 SDSSJ095559.26+682156.6
8022076041857990769 1060041462441789184 SDSSJ105332.56+663926.9
8022076041857990769 738379404455958784 SDSSJ104823.54+335436.6
8022076041857990769 1515628159859902208 SDSSJ125818.96+335936.4
8022076041857990769 3951512883191732480 2MASSWJ1214063+202702
8022076041857990769 738568073778541696 SDSSJ105327.86+352114.2
8022076041857990769 923941576693932416 2MASSJ07465166+4148086
8022076041857990769 4031256166587588992 SDSSJ114850.41+351017.8
8022076041857990769 1665388687309122304 SDSSJ133804.33+631829.9
8022076041857990769 681714217292479744 2MASSJ07584042+2543364
8022076041857990769 923453153013080576 2MASSJ07425532+4004471
8022076041857990769 874564124397901824 SDSSJ075444.55+265721.7
8022076041857990769 822119481336867456 2MASSJ10025353+4616343
8022076041857990769 862151875071032448 SDSSJ112052.70+622855.1
8022076041857990769 1328022240318522880 SDSSJ164002.60+360331.0
8022076041857990769 5169194591882171648 SDSSJ032157.58-071126.5
8022076041857990769 3244151663829486464 SDSSJ034031.36-065329.9
8022076041857990769 740622167658096384 SDSSJ100520.59+284635.3
8022076041857990769 3809584967340699264 SDSSJ105028.31+030834.6
8022076041857990769 1019447080827871744 SDSSJ092000.54+520555.6
8022076041857990769 3840402354122084352 2MASSJ09375878+0041366
8022076041857990769 1048341043814560896 SDSSJ101841.20+600252.7
8022076041857990769 3863562467049417600 SDSSJ103126.64+073503.7
8022076041857990769 872557107656993408 2MASSJ07351550+2813464
8022076041857990769 3850857855003592448 SDSSJ093638.22+040628.7
8022076041857990769 752048434228224512 SDSSJ103906.29+374521.7
8022076041857990769 2638993142644690944 2MASSJ23141407-0051148
8022076041857990769 2768205412678767616 SDSSJ002053.80+141709.1
8022076041857990769 1038671457523883264 2MASSJ09264427+5925539
8022076041857990769 1058604744341441280 SDSSJ105445.52+652115.6
8022076041857990769 922430607199266432 SDSSJ075636.33+413302.2
8022076041857990769 667250829023293440 SDSSJ080106.29+163749.5
8022076041857990769 581876431186500992 SDSSJ085237.67+045648.3
8022076041857990769 3845551435794816384 2MASSJ09234980+0250118
8022076041857990769 4437949471704882432 SDSSJ162031.81+055050.8
8022076041857990769 578051745631650048 2MASSJ08553658+0252313
8022076041857990769 4568208854767639552 SDSSJ171000.03+221740.1
8022076041857990769 734021180880646272 SDSSJ110159.90+315302.2
8022076041857990769 1613521219134138112 SDSSJ145143.81+564115.6
8022076041857990769 908785259875948416 SDSSJ081324.30+383549.7
8022076041857990769 1054615716155905920 2MASSJ11184893+6345177
8022076041857990769 654880056197123456 SDSSJ080630.43+153241.8
8022076041857990769 922664940614306432 2MASSJ07555822+4306378
8022076041857990769 903625217448416000 SDSSJ083002.50+345514.4
8022076041857990769 1478753254283669248 2MASSJ14083515+3311268
8022076041857990769 1273669910224432896 SDSSJ153038.17+302715.0
8022076041857990769 833125700105821312 SDSSJ110125.67+504152.0
8022076041857990769 919416158634177408 2MASSJ07583388+3814421
8022076041857990769 647474261266564864 SDSSJ093904.07+263521.1
8022076041857990769 763618728230488064 SDSSJ111842.54+373250.0
8022076041857990769 1666113063608249984 SDSSJ133203.69+650032.9
8022076041857990769 3945440864587242496 2MASSJ12191788+1516127
8022076041857990769 1304840648260644352 SDSSJ163707.93+280443.0
8022076041857990769 796060544660881920 SDSSJ095229.71+345759.7
8022076041857990769 681030428434114432 2MASSJ08091964+2443390
8022076041857990769 903772994387182336 SDSSJ083321.52+354528.3
8022076041857990769 880322232433836672 SDSSJ074200.89+313755.5
8022076041857990769 2545364264341319040 SDSSJ001901.01+001746.4
8022076041857990769 2542555012132351360 SDSSJ003624.24-005124.3
8022076041857990769 3098090615050888192 2MASSJ08190200+0808175
8022076041857990769 824576791042108672 2MASSJ09341528+4707439
8022076041857990769 1527396404611961216 SDSSJ130201.80+412005.5
8022076041857990769 697438680973180672 2MASSJ09271382+3041288
8022076041857990769 647248547851037824 SDSSJ094724.50+274629.0
8022076041857990769 660328789148031360 2MASSJ08474420+1910490
8022076041857990769 915284056495927168 SDSSJ083242.30+424912.3
8022076041857990769 749324080636922624 SDSSJ103142.25+331642.1
8022076041857990769 906605267620788352 2MASSJ08015038+3557231
8022076041857990769 3695425767405722880 SDSSJ123621.43-011403.8
8022076041857990769 3251553168086203136 SDSSJ034253.22-003321.0
8022076041857990769 898625596342457984 SDSSJ073326.45+365428.9
8022076041857990769 1014881122570243456 2MASSJ08391003+4829418
8022076041857990769 3092205586436478336 SDSSJ082748.83+041459.1
8022076041857990769 1055088574875597312 2MASSJ10485774+6306314
8022076041857990769 1316574125250748032 SDSSJ155938.39+273157.4
8022076041857990769 686793724788755456 SDSSJ090004.52+242647.8
8022076041857990769 699534174042110336 2MASSJ09042936+3015041
8022076041857990769 1610934652389912576 SDSSJ143247.63+571658.7
8022076041857990769 679302129299017728 SDSSJ081604.63+244952.0
8022076041857990769 3247468340654724608 2MASSJ03285321-0559239
8022076041857990769 1039076696278034688 SDSSJ092909.98+604819.0
8022076041857990769 3850074143731046144 SDSSJ095700.77+052344.4
8022076041857990769 1047957657853590400 SDSSJ103240.53+601348.5
8022076041857990769 715929442896443520 SDSSJ090830.52+374534.3
8022076041857990769 924510573962365568 SDSSJ073753.68+411452.0
8022076041857990769 3266430071510904704 2MASSJ03091545-0003490
8022076041857990769 747124752438571008 SDSSJ100544.47+332556.9
8022076041857990769 655218014287449984 2MASSJ08022294+1620099
8022076041857990769 3860029770549298816 2MASSJ10175833+0352389
8022076041857990769 581592933281404928 2MASSJ08561045+0422356
8022076041857990769 1024351933479340800 SDSSJ091440.60+560403.1
8022076041857990769 2500525669059077760 2MASSJ02332144+0031337
8022076041857990769 709442010758782464 2MASSJ08364292+3058490
8022076041857990769 584923182201576960 2MASSJ08593069+0722565
8022076041857990769 1510359751110958592 SDSSJ134759.06+485746.4
8022076041857990769 859185289619999616 SDSSJ112931.45+595729.1
8022076041857990769 3745329821346738176 SDSSJ133440.77+160327.7
8022076041857990769 864301974353598848 SDSSJ115333.29+644701.0
8022076041857990769 1204972900462371456 SDSSJ161039.85+210320.2
8022076041857990769 1438686535171870720 SDSSJ171036.96+621029.4
8022076041857990769 587848772190357760 SDSSJ093226.41+080533.9
8022076041857990769 3879732954494234112 SDSSJ095518.40+110546.6
8022076041857990769 2756199158021001216 SDSSJ002222.04+141847.1
8022076041857990769 703482279779639936 SDSSJ083825.49+270736.3
8022076041857990769 892760938758889088 2MASSJ07364583+3336418
8022076041857990769 982565204519622016 SDSSJ074514.38+510730.3
8022076041857990769 583377883033413632 SDSSJ090216.47+054014.0
8022076041857990769 742892212492328704 2MASSJ10152588+3116352
8022076041857990769 792912054456740608 2MASSJ09470873+3154347
8022076041857990769 797904936758331008 SDSSJ094349.44+354926.3
8022076041857990769 3728397376638778624 SDSSJ134719.93+125839.4
8022076041857990769 4415950305616699776 SDSSJ153645.29-011936.3
8022076041857990769 930665880575832320 SDSSJ082840.57+473546.0
8022076041857990769 598048529245780864 2MASSJ08463703+0935021
8022076041857990769 4027009032341517184 SDSSJ120732.73+325335.0
8022076041857990769 802237459248930304 SDSSJ101322.76+375048.2
8022076041857990769 3598307868125743872 SDSSJ120947.83-030920.2
8022076041857990769 901608159071170048 SDSSJ081907.14+324543.3
8022076041857990769 1305677483984238208 SDSSJ163358.91+283712.6
8022076041857990769 4034682279180165120 SDSSJ115946.75+390051.1
8022076041857990769 926549794369270016 SDSSJ075126.53+453127.2
8022076041857990769 585830412438761856 2MASSJ09190799+0556404
8022076041857990769 854777729756056832 SDSSJ103141.76+572035.1
8022076041857990769 3695274829369443328 2MASSJ12323184-0200391
8022076041857990769 2433818775343484160 SDSSJ234212.30-105231.7
8022076041857990769 1613349390377883136 SDSSJ150609.17+575859.1
8022076041857990769 605038983654807168 SDSSJ085417.74+121704.7
8022076041857990769 4466884838175853824 SDSSJ162340.69+170902.7
8022076041857990769 688190684376808448 SDSSJ090741.47+245501.2
8022076041857990769 686160745394467456 SDSSJ085604.75+225123.4
8022076041857990769 3816493370697141504 SDSSJ110727.48+061028.7
8022076041857990769 728635601129234304 SDSSJ102902.17+270459.2
8022076041857990769 595699525731206784 2MASSJ08302610+0640024
8022076041857990769 756874843596834560 SDSSJ111654.92+314712.7
8022076041857990769 3944686256012688896 SDSSJ130507.66+224437.9
8022076041857990769 686213934269354368 SDSSJ085523.12+230254.6
8022076041857990769 713993821395992192 2MASSJ09134406+3405118
8022076041857990769 3813761840216474112 EPIC201765192
8022076041857990769 1048870359879741312 SDSSJ102900.11+611304.7
8022076041857990769 657019392291616896 SDSSJ081612.60+173710.2
8022076041857990769 711567504174927232 2MASSJ08374111+3535572
8022076041857990769 694745903982609536 SDSSJ091841.70+264958.7
8022076041857990769 3841025433617429120 SDSSJ093301.21+001052.3
8022076041857990769 1019126779346163456 SDSSJ092717.14+511419.8
8022076041857990769 876303453008545920 2MASSJ07591532+2823274
8022076041857990769 1026043806996894080 2MASSJ09215581+5736480
8022076041857990769 3844051495775890688 2MASSJ09231212+0107003
8022076041857990769 1052085774260647424 SDSSJ101518.53+622900.2
8022076041857990769 763667141101715328 SDSSJ111123.63+365422.1
8022076041857990769 1481395758682336512 SDSSJ142901.16+374026.1
8022076041857990769 2509659518309390464 SDSSJ013601.29-004822.4
8022076041857990769 1157575050133588096 SDSSJ145215.81+031035.0
8022076041857990769 3740155652770430848 SDSSJ133057.40+135349.9
8022076041857990769 665248446550953728 EPIC212123277
8022076041857990769 3931366737795019648 SDSSJ125259.64+151541.8
8022076041857990769 3880592325910554880 2MASSJ10175046+1149579
8022076041857990769 4022582394233542272 SDSSJ112751.11+294004.7
8022076041857990769 859265244732541184 SDSSJ114001.91+603146.9
8022076041857990769 685329411524807040 SDSSJ090651.18+215820.4
8022076041857990769 3842613540725379584 SDSSJ091730.26+003556.1
8022076041857990769 892707990402056064 SDSSJ073612.20+330352.4
8022076041857990769 696678707984884864 SDSSJ093632.30+294620.0
8022076041857990769 1506111096447891072 SDSSJ141250.25+462344.2
8022076041857990769 2436177537023005184 2MASSJ23470959-0842266
8022076041857990769 3925304374276381824 2MASSJ11573361+1611394
8022076041857990769 707376268930009472 2MASSJ08235987+2829263
8022076041857990769 750433350431024512 SDSSJ104628.45+343501.1
8022076041857990769 3694214930225000192 SDSSJ121643.86-023047.4
8022076041857990769 739441846220058368 SDSSJ101014.45+265015.2
8022076041857990769 2477139984449105664 SDSSJ013207.57-084330.3
8022076041857990769 2536511580830041344 SDSSJ005858.90+003408.0
8022076041857990769 1677643504609751808 SDSSJ132025.24+642040.2
8022076041857990769 3251486712056598400 SDSSJ034456.85-004603.8
8022076041857990769 917170406132773888 SDSSJ084131.30+443155.3
8022076041857990769 2536494400962215040 SDSSJ005826.36+001137.0
8022076041857990769 5176057674743544192 SDSSJ021803.32-095452.3
8022076041857990769 1569877685617864704 SDSSJ124408.06+524950.6
8022076041857990769 878570572970560256 SDSSJ073731.12+284308.1
8022076041857990769 683912347194049024 SDSSJ081103.45+281222.4
8022076041857990769 3663010618430294784 2MASSJ13370739+0021207
8022076041857990769 1402469210562576896 SDSSJ154218.32+491539.8
8022076041857990769 894287958546846208 SDSSJ073958.06+340528.1
8022076041857990769 1672406973108926208 SDSSJ133724.82+664843.3
8022076041857990769 3702491229125818112 SDSSJ124446.63+015415.7
8022076041857990769 3947053332749582336 SDSSJ122355.55+175534.8
8022076041857990769 762370782533469824 SDSSJ105748.01+352718.5
8022076041857990769 611817335402116096 SDSSJ085415.61+172457.5
8022076041857990769 925583869107948160 SDSSJ074857.05+423834.1
8022076041857990769 1026610467801722624 2MASSJ09274667+5837455
8022076041857990769 4030924526392522752 SDSSJ115306.81+341658.5
8022076041857990769 2575995902376884224 2MASSJ01512115+1346122
8022076041857990769 815061029003802624 2MASSJ09372100+4415384
8022076041857990769 915139436357718528 SDSSJ083040.98+420004.0
8022076041857990769 581392508630644480 SDSSJ084817.53+034509.4
8022076041857990769 711907184548071680 SDSSJ085805.19+312543.0
8022076041857990769 5168870957506691072 SDSSJ032751.73-070155.7
8022076041857990769 4459396339357730944 SDSSJ163707.07+122012.9
8022076041857990769 777812499927268736 2MASSJ11051493+4152278
8022076041857990769 3597247728461694592 SDSSJ121626.81-034220.3
8022076041857990769 4023820684845588864 2MASSJ11234661+3156450
8022076041857990769 4437873467962574464 SDSSJ161847.91+055334.2
8022076041857990769 5177085035215491840 SDSSJ024112.98-082150.3
8022076041857990769 3096855863492430208 SDSSJ082201.98+064440.6
8022076041857990769 920994954250409728 SDSSJ080430.72+385350.4
8022076041857990769 3075629520934646400 2MASSJ08491210+0110435
8022076041857990769 728315475741646208 SDSSJ103236.64+275040.3
8022076041857990769 576889802356479872 SDSSJ090005.95+012317.3
8022076041857990769 826659433567840640 2MASSJ09571793+4951567
8022076041857990769 1615825245750276736 SDSSJ151225.33+595554.2
8022076041857990769 5174275473768875392 SDSSJ025305.62-082124.7
8022076041857990769 833043541676201856 SDSSJ110016.07+500002.3
8022076041857990769 860812876066227584 SDSSJ111426.94+594539.4
8022076041857990769 611807749039592704 SDSSJ085403.89+171918.7
8022076041857990769 661401908200502912 Cl*NGC2632PHJ20
8022076041857990769 792766506604937216 SDSSJ094507.53+310914.7
8022076041857990769 1059066195627581568 SDSSJ110850.46+660900.0
8022076041857990769 3684820909036567424 SDSSJ130947.82-023250.0
8022076041857990769 803548283267600896 SDSSJ100908.21+400938.7
8022076041857990769 834999641582986112 SDSSJ103543.80+490906.8
8022076041857990769 781413602371560576 SDSSJ105543.34+422612.0
8022076041857990769 664941682806999424 SDSSJ084151.79+212845.9
8022076041857990769 3862608434554322176 2MASSJ10393158+0723169
8022076041857990769 3685460829098925440 SDSSJ125912.43-021443.8
8022076041857990769 803601472142785280 SDSSJ100923.77+404333.3
8022076041857990769 1332306242562973696 SDSSJ162018.09+384253.4
8022076041857990769 4574093337917611904 SDSSJ172002.23+265429.3
8022076041857990769 594950655232476288 SDSSJ083810.26+062941.0
8022076041857990769 805560595704761728 SDSSJ101500.52+425944.7
8022076041857990769 3864138198826161792 SDSSJ105410.26+052252.5
8022076041857990769 1619453638417005312 2MASSJ14534254+6216324
8022076041857990769 1512147037328952448 SDSSJ140027.04+503749.7
8022076041857990769 4459122874496821120 SDSSJ162954.13+115210.2
8022076041857990769 1047907286477024256 SDSSJ104628.40+604506.1
8022076041857990769 1014541785793969664 SDSSJ084100.74+472458.3
8022076041857990769 663435695474247424 SDSSJ082310.86+200039.5
8022076041857990769 750739426980165376 2MASSJ10461306+3537281
8022076041857990769 3943936530816785024 2MASSWJ1314425+224103
8022076041857990769 1051991220556159488 SDSSJ101229.49+621732.9
8022076041857990769 881652955036151424 2MASSJ07460294+3155214
